province,adcode,model,bodyType,regYear,regMonth,salesVolume
河北,130000,ea489c253676aafc,Sedan,2016,6,2715
河南,410000,ea489c253676aafc,Sedan,2016,6,1469
浙江,330000,ea489c253676aafc,Sedan,2016,6,1016
湖北,420000,ea489c253676aafc,Sedan,2016,6,353
湖南,430000,ea489c253676aafc,Sedan,2016,6,769
福建,350000,ea489c253676aafc,Sedan,2016,6,225
辽宁,210000,ea489c253676aafc,Sedan,2016,6,589
重庆,500000,ea489c253676aafc,Sedan,2016,6,413
陕西,610000,ea489c253676aafc,Sedan,2016,6,723
黑龙江,230000,ea489c253676aafc,Sedan,2016,6,283
上海,310000,cd5841d44fd7625e,Sedan,2016,6,228
云南,530000,cd5841d44fd7625e,Sedan,2016,6,330
内蒙古,150000,cd5841d44fd7625e,Sedan,2016,6,262
北京,110000,cd5841d44fd7625e,Sedan,2016,6,1039
四川,510000,cd5841d44fd7625e,Sedan,2016,6,596
安徽,340000,cd5841d44fd7625e,Sedan,2016,6,403
山东,370000,cd5841d44fd7625e,Sedan,2016,6,1162
山西,140000,cd5841d44fd7625e,Sedan,2016,6,264
广东,440000,cd5841d44fd7625e,Sedan,2016,6,537
广西,450000,cd5841d44fd7625e,Sedan,2016,6,102
江苏,320000,cd5841d44fd7625e,Sedan,2016,6,925
江西,360000,cd5841d44fd7625e,Sedan,2016,6,191
河北,130000,cd5841d44fd7625e,Sedan,2016,6,1391
河南,410000,cd5841d44fd7625e,Sedan,2016,6,913
浙江,330000,cd5841d44fd7625e,Sedan,2016,6,492
湖北,420000,cd5841d44fd7625e,Sedan,2016,6,337
湖南,430000,cd5841d44fd7625e,Sedan,2016,6,277
福建,350000,cd5841d44fd7625e,Sedan,2016,6,216
辽宁,210000,cd5841d44fd7625e,Sedan,2016,6,769
重庆,500000,cd5841d44fd7625e,Sedan,2016,6,314
陕西,610000,cd5841d44fd7625e,Sedan,2016,6,312
黑龙江,230000,cd5841d44fd7625e,Sedan,2016,6,828
上海,310000,b25c4e2e3856af22,SUV,2016,6,1141
云南,530000,b25c4e2e3856af22,SUV,2016,6,373
内蒙古,150000,b25c4e2e3856af22,SUV,2016,6,254
北京,110000,b25c4e2e3856af22,SUV,2016,6,998
四川,510000,b25c4e2e3856af22,SUV,2016,6,903
安徽,340000,b25c4e2e3856af22,SUV,2016,6,725
山东,370000,b25c4e2e3856af22,SUV,2016,6,1082
山西,140000,b25c4e2e3856af22,SUV,2016,6,221
广东,440000,b25c4e2e3856af22,SUV,2016,6,1114
广西,450000,b25c4e2e3856af22,SUV,2016,6,223
江苏,320000,b25c4e2e3856af22,SUV,2016,6,1433
江西,360000,b25c4e2e3856af22,SUV,2016,6,661
河北,130000,b25c4e2e3856af22,SUV,2016,6,622
河南,410000,b25c4e2e3856af22,SUV,2016,6,866
浙江,330000,b25c4e2e3856af22,SUV,2016,6,1826
湖北,420000,b25c4e2e3856af22,SUV,2016,6,798
湖南,430000,b25c4e2e3856af22,SUV,2016,6,770
福建,350000,b25c4e2e3856af22,SUV,2016,6,587
辽宁,210000,b25c4e2e3856af22,SUV,2016,6,332
重庆,500000,b25c4e2e3856af22,SUV,2016,6,448
陕西,610000,b25c4e2e3856af22,SUV,2016,6,335
黑龙江,230000,b25c4e2e3856af22,SUV,2016,6,399
上海,310000,4a103c30d593fbbe,Sedan,2016,6,464
云南,530000,4a103c30d593fbbe,Sedan,2016,6,509
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,6,393
北京,110000,4a103c30d593fbbe,Sedan,2016,6,1018
四川,510000,4a103c30d593fbbe,Sedan,2016,6,1748
安徽,340000,4a103c30d593fbbe,Sedan,2016,6,1110
山东,370000,4a103c30d593fbbe,Sedan,2016,6,1895
山西,140000,4a103c30d593fbbe,Sedan,2016,6,589
广东,440000,4a103c30d593fbbe,Sedan,2016,6,1093
广西,450000,4a103c30d593fbbe,Sedan,2016,6,295
江苏,320000,4a103c30d593fbbe,Sedan,2016,6,2334
江西,360000,4a103c30d593fbbe,Sedan,2016,6,503
河北,130000,4a103c30d593fbbe,Sedan,2016,6,2392
河南,410000,4a103c30d593fbbe,Sedan,2016,6,1841
浙江,330000,4a103c30d593fbbe,Sedan,2016,6,1550
湖北,420000,4a103c30d593fbbe,Sedan,2016,6,848
湖南,430000,4a103c30d593fbbe,Sedan,2016,6,696
福建,350000,4a103c30d593fbbe,Sedan,2016,6,495
辽宁,210000,4a103c30d593fbbe,Sedan,2016,6,717
重庆,500000,4a103c30d593fbbe,Sedan,2016,6,378
陕西,610000,4a103c30d593fbbe,Sedan,2016,6,472
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,6,774
上海,310000,7a7885e2d7c00bcf,Hatchback,2016,6,553
云南,530000,7a7885e2d7c00bcf,Hatchback,2016,6,317
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,6,301
北京,110000,7a7885e2d7c00bcf,Hatchback,2016,6,826
四川,510000,7a7885e2d7c00bcf,Hatchback,2016,6,715
安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,6,656
山东,370000,7a7885e2d7c00bcf,Hatchback,2016,6,1685
山西,140000,7a7885e2d7c00bcf,Hatchback,2016,6,275
广东,440000,7a7885e2d7c00bcf,Hatchback,2016,6,912
广西,450000,7a7885e2d7c00bcf,Hatchback,2016,6,233
江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,6,2016
江西,360000,7a7885e2d7c00bcf,Hatchback,2016,6,347
河北,130000,7a7885e2d7c00bcf,Hatchback,2016,6,1298
河南,410000,7a7885e2d7c00bcf,Hatchback,2016,6,959
浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,6,1671
湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,6,574
湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,6,442
福建,350000,7a7885e2d7c00bcf,Hatchback,2016,6,373
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,6,420
重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,6,198
陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,6,321
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,6,454
上海,310000,346393c2c6305fb1,SUV,2016,6,113
云南,530000,346393c2c6305fb1,SUV,2016,6,89
内蒙古,150000,346393c2c6305fb1,SUV,2016,6,111
北京,110000,346393c2c6305fb1,SUV,2016,6,149
四川,510000,346393c2c6305fb1,SUV,2016,6,301
安徽,340000,346393c2c6305fb1,SUV,2016,6,526
山东,370000,346393c2c6305fb1,SUV,2016,6,855
山西,140000,346393c2c6305fb1,SUV,2016,6,143
广东,440000,346393c2c6305fb1,SUV,2016,6,223
广西,450000,346393c2c6305fb1,SUV,2016,6,100
江苏,320000,346393c2c6305fb1,SUV,2016,6,403
江西,360000,346393c2c6305fb1,SUV,2016,6,121
河北,130000,346393c2c6305fb1,SUV,2016,6,455
河南,410000,346393c2c6305fb1,SUV,2016,6,453
浙江,330000,346393c2c6305fb1,SUV,2016,6,161
湖北,420000,346393c2c6305fb1,SUV,2016,6,285
湖南,430000,346393c2c6305fb1,SUV,2016,6,205
福建,350000,346393c2c6305fb1,SUV,2016,6,88
辽宁,210000,346393c2c6305fb1,SUV,2016,6,234
重庆,500000,346393c2c6305fb1,SUV,2016,6,222
陕西,610000,346393c2c6305fb1,SUV,2016,6,113
黑龙江,230000,346393c2c6305fb1,SUV,2016,6,206
上海,310000,02aab221aabc03b9,Sedan,2016,6,527
云南,530000,02aab221aabc03b9,Sedan,2016,6,185
内蒙古,150000,02aab221aabc03b9,Sedan,2016,6,106
北京,110000,02aab221aabc03b9,Sedan,2016,6,646
四川,510000,02aab221aabc03b9,Sedan,2016,6,486
安徽,340000,02aab221aabc03b9,Sedan,2016,6,244
山东,370000,02aab221aabc03b9,Sedan,2016,6,443
山西,140000,02aab221aabc03b9,Sedan,2016,6,101
广东,440000,02aab221aabc03b9,Sedan,2016,6,1160
广西,450000,02aab221aabc03b9,Sedan,2016,6,129
江苏,320000,02aab221aabc03b9,Sedan,2016,6,1469
江西,360000,02aab221aabc03b9,Sedan,2016,6,165
河北,130000,02aab221aabc03b9,Sedan,2016,6,337
河南,410000,02aab221aabc03b9,Sedan,2016,6,291
浙江,330000,02aab221aabc03b9,Sedan,2016,6,1210
湖北,420000,02aab221aabc03b9,Sedan,2016,6,300
湖南,430000,02aab221aabc03b9,Sedan,2016,6,229
福建,350000,02aab221aabc03b9,Sedan,2016,6,354
辽宁,210000,02aab221aabc03b9,Sedan,2016,6,254
重庆,500000,02aab221aabc03b9,Sedan,2016,6,232
陕西,610000,02aab221aabc03b9,Sedan,2016,6,241
黑龙江,230000,02aab221aabc03b9,Sedan,2016,6,80
上海,310000,5d7fb682edd0f937,SUV,2016,6,272
云南,530000,5d7fb682edd0f937,SUV,2016,6,143
内蒙古,150000,5d7fb682edd0f937,SUV,2016,6,109
北京,110000,5d7fb682edd0f937,SUV,2016,6,362
四川,510000,5d7fb682edd0f937,SUV,2016,6,380
安徽,340000,5d7fb682edd0f937,SUV,2016,6,187
山东,370000,5d7fb682edd0f937,SUV,2016,6,309
山西,140000,5d7fb682edd0f937,SUV,2016,6,91
广东,440000,5d7fb682edd0f937,SUV,2016,6,522
广西,450000,5d7fb682edd0f937,SUV,2016,6,124
江苏,320000,5d7fb682edd0f937,SUV,2016,6,698
江西,360000,5d7fb682edd0f937,SUV,2016,6,139
河北,130000,5d7fb682edd0f937,SUV,2016,6,197
河南,410000,5d7fb682edd0f937,SUV,2016,6,189
浙江,330000,5d7fb682edd0f937,SUV,2016,6,565
湖北,420000,5d7fb682edd0f937,SUV,2016,6,292
湖南,430000,5d7fb682edd0f937,SUV,2016,6,169
福建,350000,5d7fb682edd0f937,SUV,2016,6,256
辽宁,210000,5d7fb682edd0f937,SUV,2016,6,154
重庆,500000,5d7fb682edd0f937,SUV,2016,6,142
陕西,610000,5d7fb682edd0f937,SUV,2016,6,168
黑龙江,230000,5d7fb682edd0f937,SUV,2016,6,70
上海,310000,a207df29ec9583f0,SUV,2016,6,551
云南,530000,a207df29ec9583f0,SUV,2016,6,222
内蒙古,150000,a207df29ec9583f0,SUV,2016,6,81
北京,110000,a207df29ec9583f0,SUV,2016,6,717
四川,510000,a207df29ec9583f0,SUV,2016,6,494
安徽,340000,a207df29ec9583f0,SUV,2016,6,188
山东,370000,a207df29ec9583f0,SUV,2016,6,346
山西,140000,a207df29ec9583f0,SUV,2016,6,102
广东,440000,a207df29ec9583f0,SUV,2016,6,769
广西,450000,a207df29ec9583f0,SUV,2016,6,100
江苏,320000,a207df29ec9583f0,SUV,2016,6,962
江西,360000,a207df29ec9583f0,SUV,2016,6,125
河北,130000,a207df29ec9583f0,SUV,2016,6,229
河南,410000,a207df29ec9583f0,SUV,2016,6,207
浙江,330000,a207df29ec9583f0,SUV,2016,6,810
湖北,420000,a207df29ec9583f0,SUV,2016,6,260
湖南,430000,a207df29ec9583f0,SUV,2016,6,200
福建,350000,a207df29ec9583f0,SUV,2016,6,265
辽宁,210000,a207df29ec9583f0,SUV,2016,6,254
重庆,500000,a207df29ec9583f0,SUV,2016,6,164
陕西,610000,a207df29ec9583f0,SUV,2016,6,206
黑龙江,230000,a207df29ec9583f0,SUV,2016,6,97
上海,310000,b4be3a4917289c82,Hatchback,2016,6,149
云南,530000,b4be3a4917289c82,Hatchback,2016,6,43
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,6,23
北京,110000,b4be3a4917289c82,Hatchback,2016,6,192
四川,510000,b4be3a4917289c82,Hatchback,2016,6,94
安徽,340000,b4be3a4917289c82,Hatchback,2016,6,85
山东,370000,b4be3a4917289c82,Hatchback,2016,6,203
山西,140000,b4be3a4917289c82,Hatchback,2016,6,28
广东,440000,b4be3a4917289c82,Hatchback,2016,6,209
广西,450000,b4be3a4917289c82,Hatchback,2016,6,23
江苏,320000,b4be3a4917289c82,Hatchback,2016,6,345
江西,360000,b4be3a4917289c82,Hatchback,2016,6,31
河北,130000,b4be3a4917289c82,Hatchback,2016,6,119
河南,410000,b4be3a4917289c82,Hatchback,2016,6,88
浙江,330000,b4be3a4917289c82,Hatchback,2016,6,297
湖北,420000,b4be3a4917289c82,Hatchback,2016,6,72
湖南,430000,b4be3a4917289c82,Hatchback,2016,6,48
福建,350000,b4be3a4917289c82,Hatchback,2016,6,59
辽宁,210000,b4be3a4917289c82,Hatchback,2016,6,61
重庆,500000,b4be3a4917289c82,Hatchback,2016,6,28
陕西,610000,b4be3a4917289c82,Hatchback,2016,6,52
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,6,50
上海,310000,ef76a85c4b39f693,Sedan,2016,6,736
云南,530000,ef76a85c4b39f693,Sedan,2016,6,237
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,6,131
北京,110000,ef76a85c4b39f693,Sedan,2016,6,881
四川,510000,ef76a85c4b39f693,Sedan,2016,6,609
安徽,340000,ef76a85c4b39f693,Sedan,2016,6,319
山东,370000,ef76a85c4b39f693,Sedan,2016,6,672
山西,140000,ef76a85c4b39f693,Sedan,2016,6,145
广东,440000,ef76a85c4b39f693,Sedan,2016,6,973
广西,450000,ef76a85c4b39f693,Sedan,2016,6,120
江苏,320000,ef76a85c4b39f693,Sedan,2016,6,1500
江西,360000,ef76a85c4b39f693,Sedan,2016,6,194
河北,130000,ef76a85c4b39f693,Sedan,2016,6,506
河南,410000,ef76a85c4b39f693,Sedan,2016,6,442
浙江,330000,ef76a85c4b39f693,Sedan,2016,6,1826
湖北,420000,ef76a85c4b39f693,Sedan,2016,6,346
湖南,430000,ef76a85c4b39f693,Sedan,2016,6,344
福建,350000,ef76a85c4b39f693,Sedan,2016,6,285
辽宁,210000,ef76a85c4b39f693,Sedan,2016,6,459
重庆,500000,ef76a85c4b39f693,Sedan,2016,6,225
陕西,610000,ef76a85c4b39f693,Sedan,2016,6,315
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,6,211
上海,310000,bb9fbec9a2833839,SUV,2016,6,327
云南,530000,bb9fbec9a2833839,SUV,2016,6,108
内蒙古,150000,bb9fbec9a2833839,SUV,2016,6,136
北京,110000,bb9fbec9a2833839,SUV,2016,6,332
四川,510000,bb9fbec9a2833839,SUV,2016,6,406
安徽,340000,bb9fbec9a2833839,SUV,2016,6,223
山东,370000,bb9fbec9a2833839,SUV,2016,6,378
山西,140000,bb9fbec9a2833839,SUV,2016,6,114
广东,440000,bb9fbec9a2833839,SUV,2016,6,684
广西,450000,bb9fbec9a2833839,SUV,2016,6,120
江苏,320000,bb9fbec9a2833839,SUV,2016,6,854
江西,360000,bb9fbec9a2833839,SUV,2016,6,151
河北,130000,bb9fbec9a2833839,SUV,2016,6,275
河南,410000,bb9fbec9a2833839,SUV,2016,6,257
浙江,330000,bb9fbec9a2833839,SUV,2016,6,971
湖北,420000,bb9fbec9a2833839,SUV,2016,6,352
湖南,430000,bb9fbec9a2833839,SUV,2016,6,286
福建,350000,bb9fbec9a2833839,SUV,2016,6,238
辽宁,210000,bb9fbec9a2833839,SUV,2016,6,149
重庆,500000,bb9fbec9a2833839,SUV,2016,6,135
陕西,610000,bb9fbec9a2833839,SUV,2016,6,148
黑龙江,230000,bb9fbec9a2833839,SUV,2016,6,121
上海,310000,da457d15788fe8ee,SUV,2016,6,576
云南,530000,da457d15788fe8ee,SUV,2016,6,204
内蒙古,150000,da457d15788fe8ee,SUV,2016,6,169
北京,110000,da457d15788fe8ee,SUV,2016,6,1008
四川,510000,da457d15788fe8ee,SUV,2016,6,748
安徽,340000,da457d15788fe8ee,SUV,2016,6,300
山东,370000,da457d15788fe8ee,SUV,2016,6,623
山西,140000,da457d15788fe8ee,SUV,2016,6,127
广东,440000,da457d15788fe8ee,SUV,2016,6,1303
广西,450000,da457d15788fe8ee,SUV,2016,6,161
江苏,320000,da457d15788fe8ee,SUV,2016,6,1078
江西,360000,da457d15788fe8ee,SUV,2016,6,228
河北,130000,da457d15788fe8ee,SUV,2016,6,442
河南,410000,da457d15788fe8ee,SUV,2016,6,472
浙江,330000,da457d15788fe8ee,SUV,2016,6,1251
湖北,420000,da457d15788fe8ee,SUV,2016,6,467
湖南,430000,da457d15788fe8ee,SUV,2016,6,451
福建,350000,da457d15788fe8ee,SUV,2016,6,272
辽宁,210000,da457d15788fe8ee,SUV,2016,6,340
重庆,500000,da457d15788fe8ee,SUV,2016,6,291
陕西,610000,da457d15788fe8ee,SUV,2016,6,302
黑龙江,230000,da457d15788fe8ee,SUV,2016,6,224
上海,310000,6858d6dfe680bdf7,Sedan,2016,6,547
云南,530000,6858d6dfe680bdf7,Sedan,2016,6,183
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,6,52
北京,110000,6858d6dfe680bdf7,Sedan,2016,6,595
四川,510000,6858d6dfe680bdf7,Sedan,2016,6,569
安徽,340000,6858d6dfe680bdf7,Sedan,2016,6,284
山东,370000,6858d6dfe680bdf7,Sedan,2016,6,386
山西,140000,6858d6dfe680bdf7,Sedan,2016,6,61
广东,440000,6858d6dfe680bdf7,Sedan,2016,6,1023
广西,450000,6858d6dfe680bdf7,Sedan,2016,6,110
江苏,320000,6858d6dfe680bdf7,Sedan,2016,6,879
江西,360000,6858d6dfe680bdf7,Sedan,2016,6,160
河北,130000,6858d6dfe680bdf7,Sedan,2016,6,287
河南,410000,6858d6dfe680bdf7,Sedan,2016,6,315
浙江,330000,6858d6dfe680bdf7,Sedan,2016,6,1389
湖北,420000,6858d6dfe680bdf7,Sedan,2016,6,266
湖南,430000,6858d6dfe680bdf7,Sedan,2016,6,336
福建,350000,6858d6dfe680bdf7,Sedan,2016,6,252
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,6,205
重庆,500000,6858d6dfe680bdf7,Sedan,2016,6,227
陕西,610000,6858d6dfe680bdf7,Sedan,2016,6,182
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,6,66
上海,310000,79de4e4b24c35b04,MPV,2016,6,256
云南,530000,79de4e4b24c35b04,MPV,2016,6,552
内蒙古,150000,79de4e4b24c35b04,MPV,2016,6,99
北京,110000,79de4e4b24c35b04,MPV,2016,6,194
四川,510000,79de4e4b24c35b04,MPV,2016,6,569
安徽,340000,79de4e4b24c35b04,MPV,2016,6,790
山东,370000,79de4e4b24c35b04,MPV,2016,6,1628
山西,140000,79de4e4b24c35b04,MPV,2016,6,353
广东,440000,79de4e4b24c35b04,MPV,2016,6,2768
广西,450000,79de4e4b24c35b04,MPV,2016,6,1690
江苏,320000,79de4e4b24c35b04,MPV,2016,6,1272
江西,360000,79de4e4b24c35b04,MPV,2016,6,410
河北,130000,79de4e4b24c35b04,MPV,2016,6,888
河南,410000,79de4e4b24c35b04,MPV,2016,6,3020
浙江,330000,79de4e4b24c35b04,MPV,2016,6,799
湖北,420000,79de4e4b24c35b04,MPV,2016,6,488
湖南,430000,79de4e4b24c35b04,MPV,2016,6,747
福建,350000,79de4e4b24c35b04,MPV,2016,6,360
辽宁,210000,79de4e4b24c35b04,MPV,2016,6,376
重庆,500000,79de4e4b24c35b04,MPV,2016,6,287
陕西,610000,79de4e4b24c35b04,MPV,2016,6,358
黑龙江,230000,79de4e4b24c35b04,MPV,2016,6,475
上海,310000,12f8b7e14947c34d,Sedan,2016,6,835
云南,530000,12f8b7e14947c34d,Sedan,2016,6,208
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,6,415
北京,110000,12f8b7e14947c34d,Sedan,2016,6,346
四川,510000,12f8b7e14947c34d,Sedan,2016,6,695
安徽,340000,12f8b7e14947c34d,Sedan,2016,6,357
山东,370000,12f8b7e14947c34d,Sedan,2016,6,1075
山西,140000,12f8b7e14947c34d,Sedan,2016,6,259
广东,440000,12f8b7e14947c34d,Sedan,2016,6,296
广西,450000,12f8b7e14947c34d,Sedan,2016,6,153
江苏,320000,12f8b7e14947c34d,Sedan,2016,6,1504
江西,360000,12f8b7e14947c34d,Sedan,2016,6,268
河北,130000,12f8b7e14947c34d,Sedan,2016,6,713
河南,410000,12f8b7e14947c34d,Sedan,2016,6,595
浙江,330000,12f8b7e14947c34d,Sedan,2016,6,655
湖北,420000,12f8b7e14947c34d,Sedan,2016,6,303
湖南,430000,12f8b7e14947c34d,Sedan,2016,6,388
福建,350000,12f8b7e14947c34d,Sedan,2016,6,207
辽宁,210000,12f8b7e14947c34d,Sedan,2016,6,151
重庆,500000,12f8b7e14947c34d,Sedan,2016,6,218
陕西,610000,12f8b7e14947c34d,Sedan,2016,6,666
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,6,200
上海,310000,04e66e578f653ab9,Sedan,2016,6,293
云南,530000,04e66e578f653ab9,Sedan,2016,6,88
内蒙古,150000,04e66e578f653ab9,Sedan,2016,6,57
北京,110000,04e66e578f653ab9,Sedan,2016,6,157
四川,510000,04e66e578f653ab9,Sedan,2016,6,134
安徽,340000,04e66e578f653ab9,Sedan,2016,6,105
山东,370000,04e66e578f653ab9,Sedan,2016,6,208
山西,140000,04e66e578f653ab9,Sedan,2016,6,47
广东,440000,04e66e578f653ab9,Sedan,2016,6,119
广西,450000,04e66e578f653ab9,Sedan,2016,6,35
江苏,320000,04e66e578f653ab9,Sedan,2016,6,326
江西,360000,04e66e578f653ab9,Sedan,2016,6,55
河北,130000,04e66e578f653ab9,Sedan,2016,6,117
河南,410000,04e66e578f653ab9,Sedan,2016,6,115
浙江,330000,04e66e578f653ab9,Sedan,2016,6,199
湖北,420000,04e66e578f653ab9,Sedan,2016,6,47
湖南,430000,04e66e578f653ab9,Sedan,2016,6,93
福建,350000,04e66e578f653ab9,Sedan,2016,6,80
辽宁,210000,04e66e578f653ab9,Sedan,2016,6,22
重庆,500000,04e66e578f653ab9,Sedan,2016,6,68
陕西,610000,04e66e578f653ab9,Sedan,2016,6,92
黑龙江,230000,04e66e578f653ab9,Sedan,2016,6,30
上海,310000,dff803b4024d261d,Sedan,2016,6,138
云南,530000,dff803b4024d261d,Sedan,2016,6,62
内蒙古,150000,dff803b4024d261d,Sedan,2016,6,104
北京,110000,dff803b4024d261d,Sedan,2016,6,362
四川,510000,dff803b4024d261d,Sedan,2016,6,313
安徽,340000,dff803b4024d261d,Sedan,2016,6,112
山东,370000,dff803b4024d261d,Sedan,2016,6,583
山西,140000,dff803b4024d261d,Sedan,2016,6,121
广东,440000,dff803b4024d261d,Sedan,2016,6,1204
广西,450000,dff803b4024d261d,Sedan,2016,6,302
江苏,320000,dff803b4024d261d,Sedan,2016,6,633
江西,360000,dff803b4024d261d,Sedan,2016,6,199
河北,130000,dff803b4024d261d,Sedan,2016,6,271
河南,410000,dff803b4024d261d,Sedan,2016,6,225
浙江,330000,dff803b4024d261d,Sedan,2016,6,536
湖北,420000,dff803b4024d261d,Sedan,2016,6,422
湖南,430000,dff803b4024d261d,Sedan,2016,6,267
福建,350000,dff803b4024d261d,Sedan,2016,6,255
辽宁,210000,dff803b4024d261d,Sedan,2016,6,263
重庆,500000,dff803b4024d261d,Sedan,2016,6,467
陕西,610000,dff803b4024d261d,Sedan,2016,6,82
黑龙江,230000,dff803b4024d261d,Sedan,2016,6,81
上海,310000,61e73e32ad101892,SUV,2016,6,259
云南,530000,61e73e32ad101892,SUV,2016,6,259
内蒙古,150000,61e73e32ad101892,SUV,2016,6,415
北京,110000,61e73e32ad101892,SUV,2016,6,776
四川,510000,61e73e32ad101892,SUV,2016,6,668
安徽,340000,61e73e32ad101892,SUV,2016,6,209
山东,370000,61e73e32ad101892,SUV,2016,6,666
山西,140000,61e73e32ad101892,SUV,2016,6,232
广东,440000,61e73e32ad101892,SUV,2016,6,1676
广西,450000,61e73e32ad101892,SUV,2016,6,312
江苏,320000,61e73e32ad101892,SUV,2016,6,594
江西,360000,61e73e32ad101892,SUV,2016,6,228
河北,130000,61e73e32ad101892,SUV,2016,6,655
河南,410000,61e73e32ad101892,SUV,2016,6,478
浙江,330000,61e73e32ad101892,SUV,2016,6,696
湖北,420000,61e73e32ad101892,SUV,2016,6,1189
湖南,430000,61e73e32ad101892,SUV,2016,6,432
福建,350000,61e73e32ad101892,SUV,2016,6,254
辽宁,210000,61e73e32ad101892,SUV,2016,6,717
重庆,500000,61e73e32ad101892,SUV,2016,6,863
陕西,610000,61e73e32ad101892,SUV,2016,6,401
黑龙江,230000,61e73e32ad101892,SUV,2016,6,379
上海,310000,a432c483b5beb856,Sedan,2016,6,95
云南,530000,a432c483b5beb856,Sedan,2016,6,110
内蒙古,150000,a432c483b5beb856,Sedan,2016,6,140
北京,110000,a432c483b5beb856,Sedan,2016,6,156
四川,510000,a432c483b5beb856,Sedan,2016,6,297
安徽,340000,a432c483b5beb856,Sedan,2016,6,164
山东,370000,a432c483b5beb856,Sedan,2016,6,398
山西,140000,a432c483b5beb856,Sedan,2016,6,136
广东,440000,a432c483b5beb856,Sedan,2016,6,957
广西,450000,a432c483b5beb856,Sedan,2016,6,145
江苏,320000,a432c483b5beb856,Sedan,2016,6,524
江西,360000,a432c483b5beb856,Sedan,2016,6,179
河北,130000,a432c483b5beb856,Sedan,2016,6,278
河南,410000,a432c483b5beb856,Sedan,2016,6,353
浙江,330000,a432c483b5beb856,Sedan,2016,6,578
湖北,420000,a432c483b5beb856,Sedan,2016,6,274
湖南,430000,a432c483b5beb856,Sedan,2016,6,184
福建,350000,a432c483b5beb856,Sedan,2016,6,218
辽宁,210000,a432c483b5beb856,Sedan,2016,6,300
重庆,500000,a432c483b5beb856,Sedan,2016,6,215
陕西,610000,a432c483b5beb856,Sedan,2016,6,143
黑龙江,230000,a432c483b5beb856,Sedan,2016,6,146
上海,310000,0797526c057dcf5b,Sedan,2016,6,401
云南,530000,0797526c057dcf5b,Sedan,2016,6,186
内蒙古,150000,0797526c057dcf5b,Sedan,2016,6,185
北京,110000,0797526c057dcf5b,Sedan,2016,6,663
四川,510000,0797526c057dcf5b,Sedan,2016,6,808
安徽,340000,0797526c057dcf5b,Sedan,2016,6,304
山东,370000,0797526c057dcf5b,Sedan,2016,6,1935
山西,140000,0797526c057dcf5b,Sedan,2016,6,496
广东,440000,0797526c057dcf5b,Sedan,2016,6,8587
广西,450000,0797526c057dcf5b,Sedan,2016,6,1046
江苏,320000,0797526c057dcf5b,Sedan,2016,6,1362
江西,360000,0797526c057dcf5b,Sedan,2016,6,595
河北,130000,0797526c057dcf5b,Sedan,2016,6,1117
河南,410000,0797526c057dcf5b,Sedan,2016,6,918
浙江,330000,0797526c057dcf5b,Sedan,2016,6,1050
湖北,420000,0797526c057dcf5b,Sedan,2016,6,851
湖南,430000,0797526c057dcf5b,Sedan,2016,6,1265
福建,350000,0797526c057dcf5b,Sedan,2016,6,978
辽宁,210000,0797526c057dcf5b,Sedan,2016,6,2351
重庆,500000,0797526c057dcf5b,Sedan,2016,6,592
陕西,610000,0797526c057dcf5b,Sedan,2016,6,408
黑龙江,230000,0797526c057dcf5b,Sedan,2016,6,426
上海,310000,936168bd4850913d,SUV,2016,6,232
云南,530000,936168bd4850913d,SUV,2016,6,237
内蒙古,150000,936168bd4850913d,SUV,2016,6,278
北京,110000,936168bd4850913d,SUV,2016,6,454
四川,510000,936168bd4850913d,SUV,2016,6,365
安徽,340000,936168bd4850913d,SUV,2016,6,321
山东,370000,936168bd4850913d,SUV,2016,6,1036
山西,140000,936168bd4850913d,SUV,2016,6,319
广东,440000,936168bd4850913d,SUV,2016,6,2474
广西,450000,936168bd4850913d,SUV,2016,6,260
江苏,320000,936168bd4850913d,SUV,2016,6,898
江西,360000,936168bd4850913d,SUV,2016,6,321
河北,130000,936168bd4850913d,SUV,2016,6,619
河南,410000,936168bd4850913d,SUV,2016,6,860
浙江,330000,936168bd4850913d,SUV,2016,6,619
湖北,420000,936168bd4850913d,SUV,2016,6,1321
湖南,430000,936168bd4850913d,SUV,2016,6,693
福建,350000,936168bd4850913d,SUV,2016,6,554
